id,track_name,artist_id,artist_name,album_id,album_name,release_date,duration,uri,playlist_offset
7upWfheCmL8jTqz7CWmJtN,Blood Moon,1sqhjuVTTvRPp0NkVgMfSw,TOWER,10GgmANkZOLHvnBppm3TmO,Shock to the System,2021-11-12,192.705,spotify:track:7upWfheCmL8jTqz7CWmJtN,196
0POld3ToQsiO3tL4tfQBno,Crucifix (I Burn for You),4fqjeVEalB6iB3BhKu5HwZ,Lucifer,0IVV4hXH65maHm70S4oC5V,Lucifer IV,2021-10-29,231.266,spotify:track:0POld3ToQsiO3tL4tfQBno,197
1NYiJ5zL3YdPaZokaipMLW,Bow,6yCjbLFZ9qAnWfsy9ujm5Y,Zeal & Ardor,2pRGYMut6CgaMXKlAFnlLd,Bow,2021-09-01,133.786,spotify:track:1NYiJ5zL3YdPaZokaipMLW,198
262BHLpWNz3mZoLLRZoyQV,Locust Laced,59pWgeY26Q6yJy37QvJflh,Sleigh Bells,0aBClhSfDETc2xeaJEI08B,Texis,2021-09-10,150.946,spotify:track:262BHLpWNz3mZoLLRZoyQV,199
5iXnD2VizcAbErpkcuNQ6I,MYSTERY,2qnpHrOzdmOo1S4ox3j17x,Turnstile,2NrYPcMmQBlbBxopc2XlzS,GLOW ON,2021-08-27,155.199,spotify:track:5iXnD2VizcAbErpkcuNQ6I,200
3aPfWdoPWmx1bhjvSyd6bB,(This is) The Night,1vKXAkXBGSbjgGcOPYLI6j,Årabrot,250c4E9Zot28XDVbUDbnyO,Norwegian Gothic,2021-04-09,169.786,spotify:track:3aPfWdoPWmx1bhjvSyd6bB,201
3ijMJP5bFExYxg7PHMX2iV,Zera Azazel,5dPECrYzcJH968JAZZyhYY,Midnight Peacocks,0fCleOhbHbvkt9wPp08Jme,Zera Azazel,2021-08-31,326.52,spotify:track:3ijMJP5bFExYxg7PHMX2iV,202
3WC0gsMu6HYTolvlsCEFKF,Blackened - Remastered,2ye2Wgw4gimLv2eAKyk1NB,Metallica,2bKDte0I4SceROjBMtYtKV,…And Justice for All (Remastered Deluxe Box Set),1988-08-25,402.143,spotify:track:3WC0gsMu6HYTolvlsCEFKF,203
7lQeIeQFcqPnJpGICPBX1y,Night City Aliens,4V5obzWMr7BHZrjOiQwB4K,The Armed,4IzV5XnSOvOBZ2z9WKsi3W,"Cyberpunk 2077: Radio, Vol. 1 (Original Soundtrack)",2020-12-11,204.74,spotify:track:7lQeIeQFcqPnJpGICPBX1y,204
6u0vyETd4P1qIfggu3e2sU,Car Crash,75mafsNqNE1WSEVxIKuY5C,IDLES,27ygqCfb4dXQ3jyXnC58FU,CRAWLER,2021-11-12,233.626,spotify:track:6u0vyETd4P1qIfggu3e2sU,205
2Ilz2qZp9D3O1qlbxW4azz,Sundowner,091cSUyhQCRgJreqXy17m5,Four Stroke Baron,35v264N4fiM74c9ABTquX8,Classics,2021-10-01,262.889,spotify:track:2Ilz2qZp9D3O1qlbxW4azz,206
5Jw4HtXywSdnHdIh5o3LAL,The Weary,3X0a18Q9nluwuFYv5hB5cm,Monolord,3taiJZBdUo9DlOwQbLXsCc,The Weary,2021-09-14,298.12,spotify:track:5Jw4HtXywSdnHdIh5o3LAL,207
5qv8nLNpGt3f68J1oiT5Rz,Psychic Wound,4C20AUsp5T2VNHmzSTSzYn,King Woman,03WX9IwPuTfVUwUxUlewvJ,Boghz,2021-07-14,200.387,spotify:track:5qv8nLNpGt3f68J1oiT5Rz,208
4p0Nwk4hlTXVWkr2VbMnQn,Mediator,7o6cOczXTB8ioTAAJTbESf,Jinjer,3NOpoTYuP7K75MEGX69pRg,Mediator,2021-07-28,269.925,spotify:track:4p0Nwk4hlTXVWkr2VbMnQn,209
7M9wvzlpJroGzp0nRQ6vVV,Coil,4C20AUsp5T2VNHmzSTSzYn,King Woman,3OKcePcXMmswbp5BOKIMWH,Celestial Blues,2021-07-30,181.094,spotify:track:7M9wvzlpJroGzp0nRQ6vVV,210
5q27nrllASEcgP0wt0oNwd,Bacia das Almas,0Ubo1fKmsKmf8A8D2kh16r,Papangu,5KWddjnglQLxqJ9Fc8sRCN,Holoceno,2021-06-25,336.053,spotify:track:5q27nrllASEcgP0wt0oNwd,211
69tcyH9SteqTcaLKudP739,Wake Up,5sW5eR9g4kNibasfrlw4EN,Spirit Adrift,4o62AvqMHVAnAjmmWWwWHf,Wake Up,2021-08-06,327.786,spotify:track:69tcyH9SteqTcaLKudP739,212
610vVWL0Jy4LmPspgl3nDa,Thunder Over London,7h0muodpQ1q5o3RajwownN,Gama Bomb,3mdLVcGzpqYJ35FtTkx4jS,Thunder Over London,2021-08-06,210.813,spotify:track:610vVWL0Jy4LmPspgl3nDa,213
10zoA5eCYTtO6s2fvOg4ZF,Šibensko Powerhouse,1zeT022vOyMGqBCTSs9qiI,JOHN (TIMESTWO),5eOuVRAkafRTaOO12PGolR,Šibensko Powerhouse,2021-08-04,170.188,spotify:track:10zoA5eCYTtO6s2fvOg4ZF,214
69tcyH9SteqTcaLKudP739,Wake Up,5sW5eR9g4kNibasfrlw4EN,Spirit Adrift,4o62AvqMHVAnAjmmWWwWHf,Wake Up,2021-08-06,327.786,spotify:track:69tcyH9SteqTcaLKudP739,215
6EJ0zG2Ln0dZ351WwhduUQ,Atone,5HUFo8AH9ZILmlyKFfEMNP,Jerry Cantrell,1iSzJwmU2H3KZrCcnxLKqr,Atone,2021-07-30,253.575,spotify:track:6EJ0zG2Ln0dZ351WwhduUQ,216
3hSmHunIzWgsuzFlMAF2vX,Reaper's Scythe,2MIoyDjdxCUdnV59UqbJGk,Green Lung,1EHahHKqAiJXFM3wlj3qG1,Reaper's Scythe,2021-07-30,263.093,spotify:track:3hSmHunIzWgsuzFlMAF2vX,217
72qxjzmZRP3JfwwpTHsIu0,Akinesia,3EcmhzfSBJJDtEVCdmVg9N,Deathsomnia,4UTHIs2lRWHthvsgkRi716,Akinesia,2021-08-04,212.671,spotify:track:72qxjzmZRP3JfwwpTHsIu0,218
3xktHOVxDZqnfzd5J7YqmA,Sundowner,091cSUyhQCRgJreqXy17m5,Four Stroke Baron,5AG9QH3YQSsr2lNO0tYiTK,Sundowner,2021-08-11,262.889,spotify:track:3xktHOVxDZqnfzd5J7YqmA,219
24ixy3sMZTkXg5rSWrdziZ,A Secret Garden,7fRtbrVBXuRjfpdyEiOBRK,Craneium,3fcyPqnuEqw7b2ysWADkAW,A Secret Garden,2021-05-21,277.909,spotify:track:24ixy3sMZTkXg5rSWrdziZ,220
1hhvwDhCFN6cB7Ga5KLV9k,Crack a Smile,3HUD6tXPRpqbXIBqJMdNCR,LURK,29kyGKjzeisWevhLjPpKfP,Crack a Smile,2021-07-07,169.377,spotify:track:1hhvwDhCFN6cB7Ga5KLV9k,221
6NxprEWKLgokUfp0wCHDdw,Good Trouble,1DXylZlWbVvlckNqwvjTEt,Ministry,0SKBzZUEjv733RQr2KHleb,Good Trouble,2021-07-09,233.676,spotify:track:6NxprEWKLgokUfp0wCHDdw,222
7bbwpLmK2BCMfEWffhVakJ,Friday Knight,091cSUyhQCRgJreqXy17m5,Four Stroke Baron,0QMXwPaFvYH5Ko7AiafLCb,Friday Knight,2021-07-14,284.911,spotify:track:7bbwpLmK2BCMfEWffhVakJ,223
33BkqXFuCW5NDTB5IfoZCZ,Worst Enemy,6cCFZumSnMCsWuitRdRpUI,Firearm,5RkjX5M5mQvR8LCJZJG3Xb,Power Play,2021-07-03,146.014,spotify:track:33BkqXFuCW5NDTB5IfoZCZ,224
1haW8TFTZ7APqjDQBVCE1u,Dark Cold Night,2HQy0k5WRvv0zZtyJlor8j,Wired Shut,5KYx7uzW556I2jS3ejTmlO,Tomorrow Fades Away,2021-06-16,159.786,spotify:track:1haW8TFTZ7APqjDQBVCE1u,225
5kElq7ptdvjIOPmxwzq4O2,A Different Path,5xnm2W0cqiqAuSzpTOiaFx,Love Is Red,5bfsdHiNXr4C5PBNPALW24,Darkness Is Waiting,2021-06-21,138.14,spotify:track:5kElq7ptdvjIOPmxwzq4O2,226
3doWUw8mYMaEU0KsLrRKH8,Cursed Womb,6vqMsOdhsIsYgeg19qi92J,Rort Menace,4qp0dXMqxwt6HuxF5TlR6t,Turea,2021-07-01,107.25,spotify:track:3doWUw8mYMaEU0KsLrRKH8,227
4L4gZsIyF3Ji3bh49Z0I2G,Fuck This Shit,0zZWJH17JiSug0DNEqxyXL,Heckle,2zu2b3mXxm1pfWEDaVXl2H,The Motive Power of Fire,2021-06-25,106.943,spotify:track:4L4gZsIyF3Ji3bh49Z0I2G,228
2wrV1uLEj4NNgfmjzeBkqd,No Way out but Through,4l9ufn9GC6LLYXvIanDlLd,Face To Face,4V6VuPwtdsNKBxZBS0GIwX,No Way out but Through,2021-07-08,210.283,spotify:track:2wrV1uLEj4NNgfmjzeBkqd,229
7K9GuLxwoBOlIPATtvcC5a,Purgatory,4CASo5ALuNEWrsKDpCKm5h,The L.I.F.E. Project,267u0dLChjPuvEQok1aIzX,The L.I.F.E. Project,2021-07-09,322.428,spotify:track:7K9GuLxwoBOlIPATtvcC5a,230
5iyR3KO0W7aRs8rrg2MOBI,Gumshield,1aOt6LvXOV6I8dv1A5Diia,DON BROCO,4ogwZVLvS3KEJg4gscFUSQ,Gumshield,2021-07-08,217.224,spotify:track:5iyR3KO0W7aRs8rrg2MOBI,231
78Am4VNaS1llV7oNacsr6A,Shards of Glass,6DX31A4wAIGzrnZXYYXUke,A Pale Horse Named Death,24gTB5VDRybIbSytaGhZUh,Shards of Glass,2021-07-09,282.813,spotify:track:78Am4VNaS1llV7oNacsr6A,232
6gaiIOJF8LbjyvX7VKOLm8,Envy,7LeHdLOuiySZgt7ewdckbX,Afterlife,1wJhK0tlMtM1c190rxaZCr,Envy,2021-07-07,212.53,spotify:track:6gaiIOJF8LbjyvX7VKOLm8,233
23xxsS6cE7qgw5drzpR5WF,Guided by Angels,3NqV2DJoAWsjl787bWaHW7,Amyl and The Sniffers,05dY0qvJmxM5dWf8luGI1L,Guided by Angels,2021-07-07,179.56,spotify:track:23xxsS6cE7qgw5drzpR5WF,234
5bccYlSbCo13rsK5i3f4i3,Don't You Feel Amazing?,0XGJ3GUPwslwFJ66yNbHeh,Trash Boat,5fzm0EmXjDTEOQv6GjGg7v,Don't You Feel Amazing?,2021-06-02,225.841,spotify:track:5bccYlSbCo13rsK5i3f4i3,235
5x3z2NNsQG9bMr7hAAqiA0,Bad Entertainment (feat. Milkie Way),0XGJ3GUPwslwFJ66yNbHeh,Trash Boat,2CJvMtO9IqPx73TZ4GpSNo,Bad Entertainment (feat. Milkie Way),2021-07-08,232.53,spotify:track:5x3z2NNsQG9bMr7hAAqiA0,236
6DtVPVYBdHuHmPqsUsGVMa,PYRO PYRO,1NRudBLaT84LXxfsYdFMhB,WARGASM (UK),0Ua6tFWJEJUExufIMSfJmj,Your Patron Saints / PYRO PYRO,2021-06-11,194.0,spotify:track:6DtVPVYBdHuHmPqsUsGVMa,237
7Ds6JinAuD8zEWCVIcBO4u,No Song,1fPlNcA88PnTHeLk7k57UJ,Maggot Heart,7F8uTwS7HqSun7JNq4M7ys,No Song,2021-07-16,419.445,spotify:track:7Ds6JinAuD8zEWCVIcBO4u,238
1OuhXoDx2sIChuNiB3hovd,White Buffalo,0MnazDWzh4tAnT5y4vWZFr,Crown Lands,5wTKkCOqwJa9EQXCj5kM8P,White Buffalo,2021-07-08,231.411,spotify:track:1OuhXoDx2sIChuNiB3hovd,239
026YEcmg29OySh0FhbWQ8M,Fuck These Fuckin Fascists,0k4t6CgTa017VoLxokJn8t,The Muslims,4d929LK3MYZzxakbE1aLnN,Fuck These Fuckin Fascists,2021-07-08,128.598,spotify:track:026YEcmg29OySh0FhbWQ8M,240
0bgVC6g0DKICC9qzuj3n7b,Before the Blight,7HBg0SjUKvVd3IW9v1bf4T,Esses,31DpQNrSC43aCbWM2zxd8a,Before the Blight,2021-07-09,215.626,spotify:track:0bgVC6g0DKICC9qzuj3n7b,241
6snsd00vziTFb3ywRWJIlE,Everybody Sins - Radio Edit,4YJR4xviDKHoelt9WKHlBa,Andrew W.K.,601HCwdmUsxk80ptKE92G9,Everybody Sins (Radio Edit),2021-07-14,257.186,spotify:track:6snsd00vziTFb3ywRWJIlE,242
04QGaBNvg3zmP4Nklyob6e,Erase,6yCjbLFZ9qAnWfsy9ujm5Y,Zeal & Ardor,6WyrGHsHq56JYiz39Ph6WQ,Erase,2021-07-23,241.96,spotify:track:04QGaBNvg3zmP4Nklyob6e,243
4MUetE8RS3ykfKPMsBvN01,Brothers of the Road,0bDUXDIVbwZC0NVw26b4D3,KK's Priest,01v8cSXqK2IjQZgUgvwE6Z,Brothers of the Road,2021-07-21,202.527,spotify:track:4MUetE8RS3ykfKPMsBvN01,244
4o7yTUS7EFgYOcFDyN8U27,Shoulders,3utxjLheHaVEd9bPjQRsy8,Coheed and Cambria,1foAheWx5434SZa2TxIkxO,Shoulders,2021-07-21,205.205,spotify:track:4o7yTUS7EFgYOcFDyN8U27,245
1liDmQVFZLYYgWnA60NKME,Sick of You,37561fPR6pVMtyLd3eOFys,Anette Olzon,5e4rfbtresEiGbxTtcmfrd,Sick of You,2021-07-19,304.026,spotify:track:1liDmQVFZLYYgWnA60NKME,246
4e72LGraX8sW5iztJvS5fo,Oh!,13dTrWNNrnZ3AkgNyQNKP5,The Linda Lindas,13YVOGugpbcH7MZCwDEWnE,Oh!,2021-07-21,155.821,spotify:track:4e72LGraX8sW5iztJvS5fo,247
1b4zMfYxFwVX11PNuPa14X,Chardonnay Nights,6xPOeIDWmM9ooOw7SBknMl,The Night Flight Orchestra,6Pyb3ijizoBrPBoupx3hks,Chardonnay Nights,2021-07-23,273.72,spotify:track:1b4zMfYxFwVX11PNuPa14X,248
6o9yuCwKIlhShmkFusUsda,Burn for Me,6xPOeIDWmM9ooOw7SBknMl,The Night Flight Orchestra,6Pyb3ijizoBrPBoupx3hks,Chardonnay Nights,2021-07-23,228.213,spotify:track:6o9yuCwKIlhShmkFusUsda,249
0zXyfewzjYt4N6xyolsXLI,White Jeans,6xPOeIDWmM9ooOw7SBknMl,The Night Flight Orchestra,6Pyb3ijizoBrPBoupx3hks,Chardonnay Nights,2021-07-23,252.826,spotify:track:0zXyfewzjYt4N6xyolsXLI,250
7xo3skeZ6bKEsyQYIhficA,Witch,2RJ0cQlHOmiZ7JuHBwgUbV,Vampires Everywhere!,65mSDrYVttHEtNCrIyTIWD,Witch,2021-07-20,228.4,spotify:track:7xo3skeZ6bKEsyQYIhficA,251
7hacIRsd18Uy6litg0Xg3I,Photophobic,10AROE3jG5grMdhlNyZiWo,MØL,6VrP7EKIyWC3SZPqXMSYxb,Photophobic,2021-07-23,318.246,spotify:track:7hacIRsd18Uy6litg0Xg3I,252
7nY4Xkw8OGd9boAdrf9kuO,Viral Tumor,0u2kD6NbQGzAN9YkUJ8SZ8,Bastarður,0oUK09h9bQ6jlaiRSZF0wz,Viral Tumor,2021-07-21,217.12,spotify:track:7nY4Xkw8OGd9boAdrf9kuO,253
1SjfsNhqwyLHEqaOxnoLDe,The Hunt,1iZlQG09PwkMVMumsvgFj4,Dagoba,56nY6YWqoPxd4CrjGYYeqW,The Hunt,2021-07-20,266.36,spotify:track:1SjfsNhqwyLHEqaOxnoLDe,254
7yp84j0ivUrkeEWtYUxvKp,BLACKOUT,2qnpHrOzdmOo1S4ox3j17x,Turnstile,0W0I2VBZ4UQRIAmq3LDu5f,BLACKOUT,2021-07-28,173.279,spotify:track:7yp84j0ivUrkeEWtYUxvKp,255
1IyNQIczrOabSeU3HEJNwT,Security,3NqV2DJoAWsjl787bWaHW7,Amyl and The Sniffers,7BbLKYoBNvPRnHnFQq1Fkt,Security,2021-07-28,227.6,spotify:track:1IyNQIczrOabSeU3HEJNwT,256
0qB5ojhJiQwQYokW3WTmKe,Locust Laced,59pWgeY26Q6yJy37QvJflh,Sleigh Bells,0uMTY0CWtDyty8iKXLpivz,Locust Laced,2021-07-28,150.946,spotify:track:0qB5ojhJiQwQYokW3WTmKe,257
7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - Remastered,6zvul52xwTWzilBZl6BUbT,Pixies,50j4Wm1b9hLpSpPIA39Vp9,Surfer Rosa,1988-03-21,234.973,spotify:track:7wCmS9TTVUcIhRalDYFgPy,258
0LH9UezBi3xhxuW61NLY4c,Night Goat - Acoustic,6aVjo0xHSiuW5hkasoYSR3,Melvins,5Mp0oJ6V04rtU6x9JpBHX8,Night Goat (Acoustic),2021-07-22,365.506,spotify:track:0LH9UezBi3xhxuW61NLY4c,259
3RwTqDriulbzFJKYH5HJ7m,T.L.C. (TURNSTILE LOVE CONNECTION),2qnpHrOzdmOo1S4ox3j17x,Turnstile,4Dx7TI0kECk72u90341I25,TURNSTILE LOVE CONNECTION,2021-06-27,102.804,spotify:track:3RwTqDriulbzFJKYH5HJ7m,260
35YuZV3Fyffqu9fOO2wXtm,Powered Up,1hOZLmKpSs0uaKbGeiWSf9,Cobra Man,0vwA08n7McS173xbrwYS1N,Powered Up,2021-05-26,183.162,spotify:track:35YuZV3Fyffqu9fOO2wXtm,261
4BVkcq4708rC720KR7FDiE,Brand New Future,5R9WJjT2i9zmBWMNWD2rLp,Splinter,4E7dws94aYswrnwV4dERuv,Brand New Future,2021-06-18,267.213,spotify:track:4BVkcq4708rC720KR7FDiE,262
76I8SPUVY3ZU9kVPXH9G9Q,Leaders of the Blind,2MIoyDjdxCUdnV59UqbJGk,Green Lung,4Fcx1bH6xAbM0sLIf1FpJj,Leaders of the Blind,2021-06-25,281.386,spotify:track:76I8SPUVY3ZU9kVPXH9G9Q,263
7dOqFHOe85ObvZRHnyFYrf,BURN TO ASHES,4du3q8TIzsZxZZKdRT23Jg,Backxwash,4gaxRsSkSQmoyDsTesvplD,I LIE HERE BURIED WITH MY RINGS AND MY DRESSES,2021-06-20,241.714,spotify:track:7dOqFHOe85ObvZRHnyFYrf,264
1Kp80mQhmtLSJCJwzLrnXP,A Villain's Monologue,4WfUbvICLrqPW9rzuNGS1f,Blood Command,6jM1PfqatUmUVUxk0KrXgU,A Villain's Monologue,2021-06-03,210.0,spotify:track:1Kp80mQhmtLSJCJwzLrnXP,265
671gFjeiyqUEIgXfLKj956,Play The Greatest Hits,3btzEQD6sugImIHPMRgkwV,Wolf Alice,1zt521PK0lam6J79DNMIJi,Blue Weekend,2021-06-04,147.664,spotify:track:671gFjeiyqUEIgXfLKj956,266
6uGFLZuLASEqhhZuOciFlK,CUE,5mlbvTfWUOfDrUIK6dkNzv,Poppy,64qHcKFcreaFc70UtMFUMM,EAT (NXT Soundtrack),2021-06-08,206.023,spotify:track:6uGFLZuLASEqhhZuOciFlK,267
5VLaiFzBwb3YwG0Amt0dfw,The Truest Road,05C3EDw4Rf0qMhrdjFKncL,Fucked Up,5EJq48V5pksWWyRpHaKWsA,The Truest Road,2011,187.834,spotify:track:5VLaiFzBwb3YwG0Amt0dfw,268
6WUPmEwu5mzN02sQAiOqbM,Magnolia,1cbBzQxiKcZCsit68iTbTJ,Lantlôs,2D4CHtDxUFsrgLoKpnNDex,Magnolia,2021-06-09,222.801,spotify:track:6WUPmEwu5mzN02sQAiOqbM,269
0oVo5a1JabQ6AVBSUvDTdN,Different Method,0WsKaCrAH7xPTAW6B18lvm,DARE,6BNM7V4vbiVva2NBfkm4ev,Different Method,2021-06-11,102.36,spotify:track:0oVo5a1JabQ6AVBSUvDTdN,270
4Fvavi20j9nblUdzNXGlDv,Medusa,0CfztphU9FWmAhGocFrrYC,Times Of Grace,6CNqMl2G9j4Cbg9nqJvtbk,Medusa,2021-06-10,362.776,spotify:track:4Fvavi20j9nblUdzNXGlDv,271
4Vm4snMLgcV5XWLdSLHR5a,Why,3u4HBuoQ4dgPBzX2Q9uf5S,Red Fang,12eIRMXgHx8ACUT8ZTNRor,Why,2021-05-24,188.346,spotify:track:4Vm4snMLgcV5XWLdSLHR5a,272
6lKnX1GEyt9LKG8pojZcuu,Cold & Distant,3jmqk617nnjalSiZUCaaBi,Hangman's Chair,0sLKJnBz2eeVAbaMj0DVcy,Cold & Distant,2021-05-21,309.293,spotify:track:6lKnX1GEyt9LKG8pojZcuu,273
4BwPKXsMkinmd1okNTryUc,A Song for Those Who Speed in Built-up Areas,1zeT022vOyMGqBCTSs9qiI,JOHN (TIMESTWO),4qq5LjTdwWXVdMAjubHwnK,A Song for Those Who Speed in Built-up Areas,2021-05-26,176.779,spotify:track:4BwPKXsMkinmd1okNTryUc,274
1QlGmLx0IWNZq8Dm4N94xm,MYSTERY,2qnpHrOzdmOo1S4ox3j17x,Turnstile,7fESyOnq9rZD3b37TuMXJq,MYSTERY,2021-05-26,155.199,spotify:track:1QlGmLx0IWNZq8Dm4N94xm,275
1iJDsSrrVM1GrToPOMnq0e,Fear of Dying,5mlbvTfWUOfDrUIK6dkNzv,Poppy,37p6hHok2BlHQ3VjiRGrTt,Fear of Dying,2021-05-26,163.062,spotify:track:1iJDsSrrVM1GrToPOMnq0e,276
6mJ1xzqTOpUfIKVc4d5HDl,Diana,6ZK2nrW8aCTg8Bid7I7N10,Chelsea Wolfe,3KQGVYjzN1c5QhhdeGwIMF,Diana,2021-05-26,256.105,spotify:track:6mJ1xzqTOpUfIKVc4d5HDl,277
0xKO76rHVYlmIgpTtfBDLa,Run,6yCjbLFZ9qAnWfsy9ujm5Y,Zeal & Ardor,6bBxm5wRqw3drqyT1yB8nC,Run,2021-05-25,196.986,spotify:track:0xKO76rHVYlmIgpTtfBDLa,278
5PRU610vVE9hHvPqfH3qcX,Damaged Goods,75mafsNqNE1WSEVxIKuY5C,IDLES,1T0nUhUZKXBsgog7qe5u1F,Damaged Goods,2021-05-28,160.0,spotify:track:5PRU610vVE9hHvPqfH3qcX,279
4DEzDE4aWQapm3OeOE2HHP,I’ve Been Everywhere,2kLc7t2L9AX4QXgMrlUmtu,L.A. Rats,0gmYpbcldA81iqby393A9K,I’ve Been Everywhere,2021-05-21,239.681,spotify:track:4DEzDE4aWQapm3OeOE2HHP,280
5834UlRALHXn4NYxLFkWwW,A LITTLE LOVE,3r6Sk3pYxdJk7MekhBGgMR,Blood Red Shoes,78YASVI7IEn1yd3SWUfs3H,A LITTLE LOVE,2021-06-04,184.853,spotify:track:5834UlRALHXn4NYxLFkWwW,281
4s2cOQQ28ZZhuH9uRHmqg1,Harvey Weinstein (Is a Symptom),2OQoYYxZxDpZgN1D14DPcY,Neighborhood Brats,4m9jwcqFcR6GIoaakL4ivS,Harvey Weinstein (Is a Symptom),2021-05-07,81.514,spotify:track:4s2cOQQ28ZZhuH9uRHmqg1,282
2PvDXlyr9fV4YOCR5WpSa8,Finally Free,2hzpkeZKullRQgzgJqYPbv,Static Age,52VMROKYHm2ICEtjo8aoas,Promo 2021,2021-05-13,125.746,spotify:track:2PvDXlyr9fV4YOCR5WpSa8,283
4AKAZGuK5rSiDQwayUQwDT,Nausea,3PbVZAe3y6cQKBDdG2YASB,Violet Grohl,5bbTKsa0yi3rmoeOhnxVWb,Nausea,2021-04-23,209.322,spotify:track:4AKAZGuK5rSiDQwayUQwDT,284
65xDdrF3yIMgt8hzq8jfHI,X,7cCi9XoRu8Y1SyJ9c94fhc,Working Men's Club,6Gk9YZx1vaOUyECC6oVZhH,X,2021-04-22,209.28,spotify:track:65xDdrF3yIMgt8hzq8jfHI,285
3fdi0Kf79LiuUrOeP97qHA,Where's My Baby?!,6fSp7npf25PcGw9LGHUIc7,Lodia Mija,6KzecbUbURZJFo70fAMQ6n,Where's My Baby?!,2021-04-23,171.951,spotify:track:3fdi0Kf79LiuUrOeP97qHA,286
6PhrbFbRW3Cchrv6klsLF5,Sphinx,0GDGKpJFhVpcjIGF8N6Ewt,Gojira,3bmdzJRZ4DLRTiA6yBBQcI,Fortitude,2021-04-30,240.358,spotify:track:6PhrbFbRW3Cchrv6klsLF5,287
0AywDudSN3fgXKuJRy5aPf,Painting a Clear Picture from a Unreliable Narrator,7CFS5X96xBaJft4QdzTTC1,SeeYouSpaceCowboy...,6P6WwBj2lgrGH3EyURzgpO,A Clear Picture from a Unreliable Narrator,2021-04-27,200.715,spotify:track:0AywDudSN3fgXKuJRy5aPf,288
2gxYf0Tdnn65M6HKzFU1ye,My Town (feat. Joe Talbot),3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,06cux1Vggkcy0TWsltLziy,My Town (feat. Joe Talbot),2021-04-27,164.485,spotify:track:2gxYf0Tdnn65M6HKzFU1ye,289
3neCnBouNr3Xkbpe7Mzxh4,Circle With Me,4MzJMcHQBl9SIYSjwWn8QW,Spiritbox,4qcaZiTHCAwA4d156aErzG,Circle With Me,2021-04-30,233.88,spotify:track:3neCnBouNr3Xkbpe7Mzxh4,290
6wOT4xSBIfD6oxSv7dGE6S,MMMOOOAAAAAYAYA,3ztRX1UoIOsFqpD7dB6R8O,illuminati hotties,6vLZTDbsUAVSQu5m0Xn9dJ,MMMOOOAAAAAYAYA,2021-04-21,184.756,spotify:track:6wOT4xSBIfD6oxSv7dGE6S,291
1qYXynYdeodUFDH3DP7quK,Minor Case,0L9DzGxpz3Pn5cOk3VzkMr,VR SEX,3kF36RVrWbewcUSFTzu5eW,Cyber Crimes,2021-04-30,232.539,spotify:track:1qYXynYdeodUFDH3DP7quK,292
01ssWHqVurkszNNEK1iws7,End,1lP8rCdV5nmRMR76QhDzlS,Silent,79Ws0QheqAT4wcTvF5MD07,Modern Hate,2021-04-23,172.0,spotify:track:01ssWHqVurkszNNEK1iws7,293
4jq6j6AcaMcMmJGvjkXB8a,Toxic Freedom,3VvvNtwzaS0dyqr13Pa113,Go Ahead And Die,07QiBkVx7nUbtLmr485zoO,Toxic Freedom,2021-04-16,205.507,spotify:track:4jq6j6AcaMcMmJGvjkXB8a,294
7eiCNkdHmnWMj1O2xFD8rs,I'm in Heaven,4YJR4xviDKHoelt9WKHlBa,Andrew W.K.,6Q2AzOBZLsuufy7MZ4iTaY,I'm in Heaven,2021-05-06,195.533,spotify:track:7eiCNkdHmnWMj1O2xFD8rs,295
5Id8mjtl3ySDeCCLdprM5n,Sawtooth Monkfish,7GRrLcUxwtQLvOpO7OHO80,Psychedelic Porn Crumpets,7Huw5Su2SFHiKqZHdrDlVl,SHYGA! The Sunlight Mound,2021-02-05,154.784,spotify:track:5Id8mjtl3ySDeCCLdprM5n,296
7vAWLTQr7F9KLKsIu7RbT6,AN ITERATION,4V5obzWMr7BHZrjOiQwB4K,The Armed,0xMePIGPcoO7Xirx1Jh0da,AN ITERATION,2021-03-31,173.154,spotify:track:7vAWLTQr7F9KLKsIu7RbT6,297
7zeTdmhp0kXtfUraKP7G1z,Sólstöður,28meEMqGpDrolyQ9OVoDAH,Kælan Mikla,3bpJLgEWojE0Qe9KY9p9Mr,Sólstöður,2021-04-02,252.204,spotify:track:7zeTdmhp0kXtfUraKP7G1z,298
5DhBr3Zhpa0XUmVKMMGdcm,Arrows,3u4HBuoQ4dgPBzX2Q9uf5S,Red Fang,50QcKLsvgVyLzDwFclkiex,Arrows,2021-04-05,232.98,spotify:track:5DhBr3Zhpa0XUmVKMMGdcm,299
0CBHBjIwo0iVigIn8azmH5,"So Long, Idiots!",3QgBKy7myJIAIMe1A1y7uq,Bokassa,5Hl2R4ZLzWbIySVE7GFLEG,"So Long, Idiots!",2021-04-09,230.513,spotify:track:0CBHBjIwo0iVigIn8azmH5,300
6qgU6XrxxkmrRJtxszrYDW,Fault,3bQOdXdA0JLHAVHavCMqs8,Desperate Journalist,1CbI3XPcfoLkcVgOLhLmwI,Fault,2021-04-02,244.986,spotify:track:6qgU6XrxxkmrRJtxszrYDW,301
